# time (ns)  RMSD_mdmat_previous RMSD_mdmat_total
   1.3300    0.0257    0.0257
   1.3400    0.0293    0.0276
   1.3500    0.0307    0.0312
   1.3600    0.0282    0.0298
   1.3700    0.0270    0.0297
   1.3800    0.0250    0.0314
   1.3900    0.0244    0.0329
   1.4000    0.0257    0.0350
   1.4100    0.0264    0.0319
   1.4200    0.0245    0.0336
   1.4300    0.0248    0.0324
   1.4400    0.0272    0.0304
   1.4500    0.0279    0.0335
   1.4600    0.0273    0.0349
   1.4700    0.0295    0.0365
   1.4800    0.0276    0.0368
   1.4900    0.0261    0.0348
   1.5000    0.0267    0.0349
   1.5100    0.0253    0.0342
   1.5200    0.0266    0.0338
   1.5600    0.0255    0.0347
   1.5700    0.0268    0.0341
   1.5800    0.0253    0.0331
   1.5900    0.0268    0.0318
   1.6000    0.0254    0.0336
   1.6100    0.0244    0.0347
   1.6200    0.0256    0.0338
   1.6300    0.0278    0.0350
   1.6400    0.0273    0.0374
   1.6500    0.0282    0.0374
   1.6600    0.0269    0.0348
   1.6700    0.0254    0.0348
   1.6800    0.0241    0.0355
   1.6900    0.0250    0.0365
   1.7000    0.0261    0.0377
   1.7100    0.0262    0.0376
   1.7200    0.0259    0.0360
   1.7300    0.0265    0.0361
   1.7400    0.0257    0.0368
   1.7500    0.0265    0.0379
   1.7600    0.0294    0.0369
   1.7700    0.0276    0.0361
   1.7800    0.0237    0.0372
   1.7900    0.0255    0.0355
   1.8000    0.0246    0.0348
   1.8100    0.0247    0.0346
   1.8200    0.0249    0.0357
   1.8300    0.0268    0.0380
   1.8400    0.0262    0.0396
   1.8500    0.0308    0.0385
   1.8600    0.0262    0.0362
   1.8700    0.0257    0.0376
   1.8800    0.0258    0.0365
   1.8900    0.0260    0.0373
   1.9000    0.0254    0.0363
   1.9100    0.0276    0.0324
   1.9200    0.0288    0.0362
   1.9300    0.0246    0.0365
   1.9400    0.0251    0.0364
   1.9500    0.0259    0.0343
   1.9600    0.0259    0.0338
   1.9700    0.0274    0.0378
   1.9800    0.0269    0.0359
   1.9900    0.0289    0.0339
   2.0000    0.0255    0.0338
   2.0100    0.0255    0.0338
   2.0200    0.0276    0.0355
   2.0300    0.0318    0.0389
   2.0400    0.0297    0.0329
   2.0500    0.0256    0.0334
   2.0600    0.0250    0.0328
   2.0700    0.0266    0.0329
   2.0800    0.0273    0.0341
   2.1100    0.0283    0.0333
   2.1400    0.0273    0.0324
   2.1500    0.0271    0.0359
   2.1700    0.0257    0.0333
   2.1800    0.0275    0.0345
   2.1900    0.0279    0.0339
   2.2000    0.0253    0.0369
   2.2100    0.0249    0.0358
   2.2200    0.0272    0.0384
   2.2300    0.0267    0.0389
   2.2400    0.0243    0.0378
   2.2500    0.0265    0.0384
   2.2800    0.0287    0.0380
   2.2900    0.0268    0.0354
   2.3100    0.0271    0.0343
   2.3200    0.0289    0.0368
   2.3300    0.0270    0.0401
   2.3400    0.0278    0.0366
